player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jacob Bandes,86082,DI,WASHINGTON,12,8,0,,0,0,340,0,0,68.1,57.4,0.0,60.9,59.2,48.5,0,4,0,1,,16.1,5,0,5,0.0,0,0,0,3,0,0,407,404,135,251,1,17,0,3,191,216,0,8,18,0,0,4,0,0,0,
Jairus Satele,86168,DI,FRESNO ST,9,2,0,,0,0,169,0,0,,57.6,33.9,58.1,60.0,48.6,1,2,0,0,,20.0,1,0,1,0.0,0,0,0,0,0,0,163,163,29,119,0,15,0,0,97,66,0,2,2,0,0,3,0,0,0,
Kalib Perry,86267,LB,TENNESSEE,12,8,0,100.0,0,1,307,0,0,64.1,65.6,84.1,60.1,65.8,85.0,1,3,0,0,16,3.7,1,0,0,104.2,5,0,0,138,1,94,234,46,0,0,46,0,0,188,21,119,49,6,18,2,5,4,0,45,41,9.0
Rodney Robinson,86527,S,BOISE ST,11,5,0,75.9,0,0,120,0,0,79.1,68.9,8.4,64.7,47.9,57.2,3,2,0,0,30,20.5,9,3,3,88.3,22,3,0,134,2,258,441,43,0,0,43,0,6,398,23,160,256,19,30,2,29,8,0,160,116,7.3
Ozzie Nicholas,86729,LB,DUKE,12,22,0,65.5,0,3,154,2,0,64.0,75.9,0.0,63.9,84.6,83.0,6,9,0,1,65,7.1,7,0,5,90.7,19,0,0,606,1,293,646,5,0,0,5,0,0,641,36,317,34,45,69,7,29,15,1,257,210,13.5
Jackson Schulz,86773,S,KENTUCKY,2,0,0,,0,0,202,0,0,93.5,94.6,69.8,,60.0,,0,0,0,1,,,0,0,0,0.0,0,0,0,0,0,3,5,0,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,0,0,
Ceyair Wright,86877,CB,NEBRASKA,12,3,0,53.5,0,1,238,0,0,67.7,70.8,84.7,87.0,71.3,64.4,0,2,1,2,28,16.7,7,5,2,68.8,23,1,0,22,439,269,471,6,0,0,6,0,1,465,6,196,2,7,32,0,43,3,2,269,60,11.7
Logan Taylor,87618,LB,HAWAII,12,16,0,79.2,0,0,180,0,0,51.4,58.4,82.6,45.0,68.9,80.2,2,3,0,1,53,7.8,5,0,0,91.7,19,0,0,401,0,210,427,7,0,0,7,0,0,420,35,182,19,21,43,1,24,5,0,244,138,12.8
Trevor Adams,88001,LB,CINCINNATI,1,0,0,0.0,0,0,138,0,0,71.5,62.7,71.2,,39.4,73.1,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,5,0,2,9,0,0,0,0,0,0,9,0,7,4,0,1,0,1,0,0,0,0,
Dylan Brown,88453,DI,JVILLE ST,12,0,0,,0,0,196,0,0,,56.1,9.2,56.5,60.5,70.1,0,0,0,0,,,0,0,2,0.0,0,0,0,0,0,0,161,161,156,5,0,0,0,0,61,100,0,0,0,0,0,0,0,0,0,
David Reese,90079,ED,CAL,11,0,2,100.0,0,2,130,0,0,53.6,68.4,67.2,72.5,64.4,36.4,2,18,0,0,13,38.9,7,0,1,94.4,6,5,0,7,0,38,397,385,0,3,376,6,0,12,230,129,4,13,11,3,6,25,0,40,33,6.7
Joseph Vaughn,90131,LB,UCLA,2,0,0,75.0,0,0,324,0,0,32.1,33.0,69.8,,67.2,75.8,0,0,0,0,11,0.0,0,0,0,87.5,3,0,0,6,0,4,7,0,0,0,0,0,0,7,0,3,1,1,2,0,4,0,0,22,10,7.3
Dalton Norris,90192,DI,MIAMI OH,4,1,0,,0,0,221,0,0,,54.5,73.8,60.1,53.0,42.9,0,1,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,25,25,0,25,0,0,0,0,12,13,0,2,2,0,0,1,0,0,0,
Ose Egbase,90529,ED,UNLV,10,1,0,,0,0,325,0,0,67.4,58.7,81.9,58.6,50.4,46.5,0,5,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,5,135,135,0,14,110,11,0,0,107,23,0,2,4,1,0,5,0,0,0,
Tyrice Ivy Jr.,90783,S,OREGON ST,11,13,0,50.0,0,0,265,0,0,53.3,58.7,83.5,56.2,67.4,58.3,0,0,0,0,36,17.8,8,1,1,83.3,5,0,0,157,0,131,297,1,0,0,1,0,95,296,2,164,44,5,24,1,10,0,0,95,4,19.0
Trey Laing,91245,ED,E MICHIGAN,12,4,1,100.0,0,0,160,0,0,53.4,60.9,0.0,61.6,71.6,62.5,1,8,0,0,19,19.0,4,0,4,118.8,1,3,0,4,1,19,248,241,0,0,240,1,0,7,122,107,2,14,13,2,1,12,0,19,6,19.0
Amir McDaniel,97087,CB,LA LAFAYET,11,12,0,83.3,0,1,207,1,0,76.2,80.6,89.7,78.2,82.3,73.7,5,7,0,0,43,11.3,6,2,0,104.7,30,0,0,41,1,258,464,28,0,0,28,0,1,436,43,163,393,11,35,2,36,12,1,249,179,8.3
Samario Rudolph,97127,WR,JVILLE ST,1,0,0,,0,0,196,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Antavious Lane,97141,S,N CAROLINA,12,16,0,69.8,0,2,245,0,0,52.9,57.7,65.4,71.7,62.4,59.0,0,4,0,0,46,18.7,20,2,1,107.5,30,0,0,375,4,393,758,45,0,0,45,0,194,713,17,348,140,22,71,4,43,4,2,328,114,10.9
Bralyn Lux,97143,CB,TEXAS TECH,9,3,0,58.5,0,0,315,0,0,60.9,58.5,4.0,65.6,51.7,56.4,0,1,1,1,35,17.0,8,4,5,90.2,31,0,0,44,486,333,547,2,0,0,2,0,4,545,2,212,11,11,36,0,53,1,2,441,98,14.2
Christian Dremel,97211,WR,RUTGERS,2,0,0,,0,0,278,0,0,62.8,64.3,60.0,,60.0,70.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,
Taylor Morin,97213,WR,WAKE,1,0,0,,0,0,339,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jacob Bernard,97218,WR,LA LAFAYET,2,0,0,,1,0,207,0,0,,62.3,60.0,,61.6,70.3,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Anthony Wilson,97220,S,W VIRGINIA,12,28,0,66.7,1,0,343,0,0,62.5,65.7,53.4,60.0,71.5,82.3,0,0,1,2,60,9.5,9,3,2,116.0,22,0,0,280,0,413,753,6,0,0,6,0,354,747,1,339,113,12,58,0,33,0,5,349,136,15.9
Brandon Crossley,97225,CB,SMU,13,5,0,46.3,0,0,287,1,1,62.1,63.0,86.3,65.6,62.6,45.9,0,1,0,1,60,26.1,12,4,4,80.9,25,0,0,51,668,454,758,2,0,0,2,0,10,756,4,300,26,8,29,1,54,1,2,462,167,18.5
Marcus Harris,97230,CB,CAL,12,2,0,57.8,0,0,130,0,0,71.7,71.8,17.7,60.0,74.5,80.3,0,0,0,2,27,7.4,4,5,3,86.7,37,0,0,41,687,475,775,10,0,0,10,0,6,765,1,299,30,15,48,2,64,0,4,440,99,11.9
Rod Heard II,97237,S,NOTRE DAME,13,6,0,52.6,1,1,258,0,0,65.4,71.0,84.5,66.6,83.3,79.9,1,1,0,0,34,6.5,2,4,2,93.5,10,0,0,85,7,219,343,7,0,0,7,0,146,336,4,120,97,4,23,1,19,2,1,137,26,13.7
Chike Anigbogu,97239,LB,RICE,10,1,0,33.3,0,0,275,0,0,77.6,67.9,1.5,68.5,58.6,37.8,2,1,0,0,0,27.3,3,0,1,42.4,1,1,0,119,0,47,155,21,0,0,21,0,0,134,19,89,14,7,7,3,3,4,0,0,-1,0.0
Isaiah Essissima,97243,CB,COLO STATE,10,0,0,55.6,0,0,144,0,0,69.5,71.3,81.5,,74.5,40.4,0,0,0,0,13,16.7,2,3,2,88.9,10,0,0,10,179,109,202,3,0,0,3,0,4,199,0,93,6,3,10,1,18,0,1,95,36,9.5
Will Goldberg,97257,S,DUKE,1,0,0,,0,0,154,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Dywan Griffin,97274,CB,DOMINION,8,1,0,42.9,0,1,263,0,0,85.5,79.4,80.1,59.6,47.0,39.4,0,0,0,0,46,33.3,2,2,0,116.1,3,0,0,7,88,65,110,8,0,0,8,0,1,102,2,43,5,1,3,0,7,0,1,65,3,21.7
Trevor Wilson,97287,WR,KANSAS,1,0,0,,0,0,198,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jordan Clark,97324,CB,NOTRE DAME,13,6,0,60.0,1,0,258,0,0,81.0,79.6,3.2,57.9,79.6,62.4,0,3,0,1,29,17.1,7,4,4,74.0,27,0,0,44,32,334,550,1,0,0,1,0,4,549,11,205,468,11,28,2,45,3,1,257,123,9.5
Derrick Canteen,97329,S,CINCINNATI,12,14,0,54.3,0,1,138,0,0,81.0,77.6,86.8,,65.7,70.6,0,0,0,1,43,12.1,7,6,1,65.1,25,0,0,265,9,292,535,1,0,0,1,0,63,534,0,243,197,13,37,2,46,0,0,296,69,11.8
Juan Powell,97330,CB,COAST CAR,12,11,0,69.8,2,2,141,1,1,62.0,61.3,52.0,49.7,64.2,69.0,0,8,0,0,33,13.8,9,2,3,111.5,37,0,0,124,6,303,596,32,0,0,32,0,7,564,27,266,427,21,45,2,53,8,4,332,232,9.0
Ken Robinson,97341,S,UTSA,6,5,0,53.3,0,0,331,0,0,45.4,58.3,84.4,53.3,89.1,56.1,0,0,0,0,40,18.2,6,2,2,103.5,8,0,0,102,0,176,304,0,0,0,0,0,136,304,4,124,65,10,22,2,15,0,1,125,66,15.6
AJ Williams,97343,S,COAST CAR,11,8,0,64.3,0,2,141,0,0,75.2,71.2,83.2,53.7,65.0,46.5,0,0,0,1,24,22.6,14,0,0,48.8,9,0,0,300,10,249,477,11,0,0,11,0,93,466,9,219,63,20,40,2,14,0,0,77,63,8.6
Jakeen Harris,97351,S,N CAROLINA,11,19,0,52.9,0,0,245,0,0,56.5,59.6,86.2,54.4,63.9,60.1,0,0,0,0,50,16.7,12,1,0,84.4,9,0,0,370,0,327,617,18,0,0,18,0,137,599,6,284,92,6,41,1,17,0,0,156,58,17.3
Coco Azema,97353,S,NWESTERN,12,13,0,57.1,0,0,256,0,0,54.7,55.0,86.1,69.4,53.6,28.2,0,0,0,1,32,31.6,18,2,2,90.5,8,0,0,236,3,317,556,1,0,0,1,0,286,555,4,235,30,7,26,0,14,0,1,157,58,19.6
Sidney Porter,97369,LB,KENNESAW,10,20,1,73.1,0,0,200,0,0,56.2,66.9,92.0,63.5,75.0,82.4,2,5,0,0,38,8.6,7,1,0,103.8,19,1,0,156,2,231,558,231,0,0,231,0,32,327,56,271,137,24,54,5,26,8,1,175,111,9.2
Reid Dedman,97372,LB,GA SOUTHRN,11,12,0,81.8,0,0,174,0,0,63.8,58.6,81.5,55.7,51.7,73.6,1,1,0,0,18,10.0,3,0,0,101.1,9,0,0,134,0,96,179,14,0,0,14,0,5,165,12,71,26,8,15,2,11,2,0,91,47,10.1
Woodi Washington,97379,CB,OKLAHOMA,11,3,0,80.8,0,0,261,0,0,48.4,55.6,84.4,60.1,77.3,47.8,1,1,0,1,42,21.9,7,0,3,121.3,21,0,0,60,68,190,333,11,0,0,11,0,18,322,8,135,175,8,22,0,26,2,2,281,169,13.4
Solomon Brown,97386,S,BUFFALO,12,16,0,53.6,0,1,126,1,0,80.2,76.8,55.1,56.2,70.5,72.9,0,0,0,1,41,11.1,8,5,1,85.1,15,0,0,301,6,452,785,12,0,0,12,0,295,773,7,326,171,10,48,2,28,0,2,198,85,13.2
Devin Voisin,97427,WR,S ALABAMA,1,0,0,,0,0,288,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Trevon Booker,97468,CB,CHARLOTTE,11,3,0,56.0,0,0,136,0,0,60.4,59.9,17.7,,61.7,30.6,0,0,0,0,44,18.2,4,5,2,80.9,14,0,0,36,288,168,329,0,0,0,0,0,0,329,0,161,5,8,15,2,25,0,0,193,46,13.8
Keonte Glinton,97470,CB,NEW MEX ST,12,7,0,60.8,0,0,242,0,0,69.9,69.8,85.4,,64.9,76.2,0,0,0,1,52,10.4,5,2,1,103.7,31,0,0,64,603,371,680,2,0,0,2,0,2,678,0,309,8,13,36,1,51,0,3,484,113,15.6
Roderick Roberson,97471,S,LA TECH,8,2,0,50.0,0,0,208,2,0,63.3,61.5,0.0,,62.0,66.9,0,0,0,0,22,14.3,4,1,1,73.6,3,0,0,108,0,81,182,3,0,0,3,0,61,179,0,101,9,6,22,0,6,0,0,43,18,14.3
Kerry Martin Jr.,97473,S,NC STATE,6,2,0,75.0,0,0,248,0,0,64.1,65.9,79.1,58.3,68.5,73.9,0,1,0,0,11,12.5,1,1,0,82.3,3,0,0,28,0,60,107,1,0,0,1,0,58,106,3,44,20,2,5,1,4,1,0,17,7,5.7
Cameron Williams,97475,S,GA SOUTHRN,10,5,0,90.9,0,0,174,0,0,60.1,57.5,9.1,55.5,57.0,54.8,0,0,0,0,23,18.8,6,1,2,144.5,10,0,0,103,1,124,251,9,0,0,9,0,63,242,12,115,75,8,21,1,11,0,2,101,44,10.1
Dallas Gamble,97483,CB,S ALABAMA,9,2,0,42.9,0,0,288,0,0,65.1,66.9,77.6,,68.8,72.9,0,0,0,0,26,11.1,1,1,0,71.7,3,0,0,5,59,34,67,3,0,0,3,0,0,64,0,33,0,0,6,0,7,0,0,57,8,19.0
Dean Clark,97495,S,FRESNO ST,11,16,1,54.8,0,1,169,0,0,70.8,70.4,19.0,67.0,71.7,71.3,3,4,0,1,78,12.7,9,3,2,85.6,17,1,0,237,10,456,743,28,0,0,28,0,367,715,23,264,100,16,46,0,31,8,1,301,172,17.7
Dane Motley,97497,LB,ARK STATE,12,2,0,85.7,0,0,113,0,0,39.8,42.4,80.6,59.5,45.6,52.2,0,4,0,0,23,12.5,2,0,0,139.3,12,0,0,111,1,80,177,33,0,0,33,0,0,144,15,82,32,7,12,0,14,4,2,111,71,9.3
Caleb Tate,97499,LB,BUFFALO,3,0,0,,0,0,126,0,0,60.0,58.1,72.1,60.0,58.1,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,1,14,5,0,0,5,0,0,9,1,12,3,0,1,0,0,0,0,0,0,
Jaden Voisin,97506,S,S ALABAMA,12,21,0,62.5,0,0,288,0,0,86.7,80.1,55.0,78.3,69.1,66.9,2,1,0,5,30,15.1,14,4,2,54.8,20,0,0,455,2,431,781,16,0,0,16,0,153,765,8,342,155,26,58,4,32,3,1,229,85,11.5
Marvae Myers,97517,CB,MIDDLE TN,12,2,0,65.3,0,0,224,0,0,60.4,62.7,85.7,,69.6,43.4,0,0,0,1,38,23.1,12,4,0,114.8,32,0,0,44,584,314,655,1,0,0,1,0,3,654,0,341,23,3,38,2,49,0,4,466,150,14.6
Malik Dixon-Williams,97520,S,UCONN,10,17,0,56.7,0,0,146,1,0,64.2,63.0,36.3,46.8,64.8,67.5,0,1,0,3,34,15.2,10,1,1,57.2,17,0,0,148,3,316,574,6,0,0,6,0,340,568,8,250,77,6,39,1,30,1,2,182,84,10.7
Malachi Langley,97532,LB,FRESNO ST,12,15,0,63.6,0,2,169,0,0,62.7,66.7,44.6,66.4,67.4,90.4,1,8,0,0,21,4.1,3,0,1,79.0,7,3,0,474,0,224,511,2,0,0,2,0,1,509,36,251,34,27,56,1,11,12,0,63,23,9.0
Quincy Riley,97539,CB,LOUISVILLE,10,4,1,47.7,0,0,210,0,0,65.1,62.4,85.2,66.1,40.2,39.9,0,2,0,2,55,25.6,11,9,2,73.0,31,0,0,23,475,336,554,0,0,0,0,0,2,554,6,212,54,7,28,3,65,2,3,446,176,14.4
Chad Stephens,97541,ED,E CAROLINA,12,12,0,100.0,1,0,156,1,0,65.1,66.3,44.1,62.9,67.2,55.6,4,15,0,0,11,13.9,5,0,3,112.5,1,3,0,1,0,5,436,435,0,120,185,130,0,1,207,224,0,14,19,1,1,22,0,11,0,11.0
Jett Elad,97543,S,UNLV,12,10,0,68.8,0,0,325,1,0,72.8,70.3,0.0,78.1,68.7,66.1,4,3,0,1,28,14.8,12,4,5,110.5,22,2,0,207,4,371,579,8,0,0,8,0,283,571,15,193,74,23,59,5,32,9,3,253,97,11.5
Jackson Barrow,97545,LB,TOLEDO,12,12,0,91.7,0,0,316,1,0,63.1,64.7,85.9,60.0,64.6,74.0,1,6,0,0,25,10.1,7,1,2,137.5,22,3,0,613,4,359,747,39,0,0,39,0,1,708,44,344,89,36,50,7,24,10,4,180,109,8.2
Dorian Jones,97546,LB,VIRGINIA,7,2,0,100.0,0,0,335,0,0,52.1,63.4,80.1,67.1,74.2,39.7,0,3,0,0,25,26.1,6,1,0,136.8,12,0,0,172,1,100,192,3,0,0,3,0,2,189,11,81,14,9,15,1,12,3,1,122,84,10.2
Thomas Gore,97560,DI,GA TECH,12,4,0,,0,0,176,0,0,64.4,72.2,82.8,64.0,72.9,58.8,0,10,0,0,,11.1,2,0,0,0.0,0,1,0,1,0,1,309,307,27,258,1,21,0,2,178,130,1,9,12,4,0,11,0,0,0,
Marcus Fuqua,97563,S,BUFFALO,12,9,0,58.8,0,0,126,0,0,75.7,74.4,87.1,53.5,71.0,76.7,0,1,0,1,47,10.4,5,2,0,83.5,10,0,0,166,7,300,547,19,0,0,19,0,273,528,9,238,82,13,34,4,17,1,1,152,81,15.2
Jeff Clark,97566,DI,ARIZONA ST,11,6,0,,0,0,110,0,0,55.2,54.2,42.1,61.4,52.6,43.0,2,11,0,0,,26.1,6,0,2,0.0,0,1,0,0,0,3,415,414,14,348,1,51,0,1,239,173,0,9,11,1,0,14,0,0,0,
Javon Denis,97572,DI,MEMPHIS,12,10,0,,0,0,218,2,0,63.5,71.8,65.8,60.9,78.4,63.7,2,11,0,0,,10.3,3,0,1,0.0,0,1,0,0,0,1,472,472,51,203,100,118,0,0,289,182,0,14,16,6,0,14,0,0,0,
Damari Roberson,97609,S,W MICHIGAN,12,15,0,75.0,0,1,347,1,0,67.6,68.7,91.3,50.7,72.1,90.7,0,0,0,0,31,2.0,1,3,1,106.4,24,0,0,67,2,232,562,120,0,0,120,0,1,442,23,307,372,11,35,0,32,0,1,241,166,10.0
Terry Jones,97675,CB,INDIANA,13,9,0,65.0,0,1,190,0,0,67.5,71.2,88.2,55.4,87.1,64.0,3,8,0,0,33,17.5,7,2,1,80.8,13,1,0,42,2,193,331,38,0,0,38,0,5,293,44,94,244,13,24,4,20,12,0,118,66,9.1
Trey Rucker,97684,S,OKLA STATE,11,20,0,66.7,0,0,262,0,0,54.3,59.6,46.1,65.6,66.9,70.1,1,3,0,2,43,13.3,14,0,2,106.7,20,1,0,290,8,308,585,22,0,0,22,0,182,563,19,258,83,29,71,1,30,5,4,268,107,13.4
Mehki Miller,97686,S,CINCINNATI,7,2,0,100.0,0,0,138,0,0,51.7,59.1,78.2,,77.8,64.3,0,0,0,0,38,14.3,2,0,0,158.3,7,0,0,49,0,60,96,0,0,0,0,0,39,96,0,36,7,3,10,1,7,0,1,138,51,19.7
Nalu Emerson,97701,LB,HAWAII,12,7,0,76.9,0,0,180,0,0,58.0,58.4,0.0,61.6,62.0,50.3,2,5,0,1,19,20.9,9,1,2,61.7,10,1,0,301,2,166,335,6,0,0,6,0,0,329,23,146,26,17,27,1,13,8,0,86,50,8.6
M.J. Griffin,97703,S,LOUISVILLE,12,16,0,88.2,0,0,210,0,0,66.9,70.6,86.3,60.0,76.3,81.1,0,0,0,0,59,8.6,6,1,0,151.0,15,0,0,292,8,384,654,5,0,0,5,0,217,649,1,269,132,7,48,1,17,0,2,184,107,12.3
Matt Salopek,97704,LB,MIAMI OH,12,27,0,59.5,0,1,221,0,0,90.8,86.0,58.4,68.0,77.4,73.9,3,2,0,3,15,11.2,13,3,2,42.2,22,1,0,644,0,432,792,13,0,0,13,0,0,779,32,328,134,47,76,6,37,6,1,136,71,6.2
Dylan Downing,97715,LB,KANSAS,3,0,0,,0,0,198,0,0,62.8,83.3,68.2,,83.6,78.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,3,8,0,0,0,0,0,0,8,0,5,1,3,3,0,0,0,0,0,0,
Jalen Davis,97720,LB,MIDDLE TN,12,13,0,76.9,0,0,224,0,0,31.3,39.3,33.0,71.1,49.0,54.4,1,3,0,0,23,16.1,9,1,1,98.7,20,2,0,328,2,166,383,5,0,0,5,0,6,378,14,203,42,15,34,2,26,6,0,203,153,10.2
Wesley Walker,97725,S,MICHIGAN,10,6,0,66.7,0,0,222,0,0,51.1,57.0,82.9,55.4,69.5,74.8,0,0,0,0,26,10.3,3,0,0,89.3,10,0,0,113,1,157,288,2,0,0,2,0,132,286,5,126,40,5,20,0,15,0,0,114,32,11.4
Dorian Hopkins,97730,LB,UTEP,12,20,0,66.7,0,0,330,1,0,44.4,53.1,83.7,62.1,58.3,62.9,1,2,0,2,61,14.7,14,1,1,97.4,14,1,0,600,1,265,618,7,0,0,7,0,2,611,34,319,7,35,61,8,21,4,2,240,120,17.1
Tavian Brown,97747,LB,GA STATE,2,2,1,100.0,0,0,175,0,0,51.2,55.7,74.6,80.3,53.4,39.3,0,1,0,0,14,25.0,2,0,0,97.9,2,0,0,25,0,10,28,0,0,0,0,0,0,28,2,16,3,2,4,0,2,1,0,15,16,7.5
Marley Cook,97750,DI,MIAMI FL,11,0,0,,0,0,220,0,0,,75.4,80.6,63.3,79.2,48.3,2,4,0,0,,20.0,2,0,0,0.0,0,0,0,2,0,0,132,130,52,64,1,13,0,2,74,58,0,6,8,0,0,6,0,0,0,
Zaylin Wood,97761,DI,VANDERBILT,3,3,0,,0,0,333,0,0,60.0,67.2,78.0,58.9,70.6,76.4,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,69,69,4,50,15,0,0,0,41,28,0,4,3,0,0,2,0,0,0,
Raymond Cutts,97777,ED,TROY,12,6,0,,0,0,318,0,0,55.3,71.1,67.1,67.4,73.1,68.4,11,19,0,0,,16.2,6,0,1,0.0,0,0,0,2,0,6,470,468,2,12,299,155,0,2,242,222,0,16,25,3,0,30,0,0,0,
Torry Locklin,97792,WR,KANSAS,1,0,0,,0,0,198,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Jonah Panoke,97798,WR,HAWAII,1,0,0,,0,0,180,0,0,60.0,59.7,61.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jamal Morris,97881,LB,HOUSTON,12,21,0,82.1,0,0,182,0,0,53.6,57.5,14.3,53.1,64.8,76.9,0,4,0,0,28,9.6,8,0,2,122.0,23,1,0,440,0,236,538,18,0,0,18,0,9,520,37,265,70,33,54,5,28,5,2,212,115,9.2
Prince Wallace-Bemah,97882,LB,CHARLOTTE,9,11,0,69.2,0,0,136,0,0,51.3,57.3,82.3,63.1,61.8,54.6,1,1,0,0,41,18.0,9,0,0,135.9,9,0,0,253,2,140,300,14,0,0,14,0,3,286,12,148,28,20,30,3,13,2,3,114,54,12.7
Gavin Potter,97883,LB,TULSA,12,12,0,78.3,0,1,320,0,0,33.7,62.6,52.2,81.2,76.7,49.7,6,11,0,0,78,16.5,14,0,1,121.4,18,1,0,539,0,260,592,32,0,0,32,0,0,560,76,256,20,36,59,10,23,18,1,222,186,12.3
Jalen Jackson,97887,CB,MIDDLE TN,5,1,0,75.0,0,0,224,0,0,60.5,61.5,0.0,59.3,75.8,74.4,0,0,0,0,37,7.1,1,0,1,110.8,9,0,0,5,106,61,114,0,0,0,0,0,0,114,1,52,2,3,12,0,12,0,0,133,91,14.8
Dominic Tatum,97888,S,NEW MEXICO,3,1,0,,1,0,241,0,0,31.2,31.4,72.1,55.9,60.0,37.4,0,0,0,0,,33.3,1,0,1,0.0,0,0,0,8,0,13,17,0,0,0,0,0,4,17,3,1,5,0,1,0,0,0,0,0,0,
Jack Kiser,97889,LB,NOTRE DAME,13,21,0,61.1,0,1,258,1,0,64.2,80.3,48.2,74.8,84.3,90.6,2,11,0,0,27,3.7,3,1,1,99.5,11,1,0,476,3,213,522,21,0,0,21,0,3,501,62,247,17,28,58,2,18,14,1,121,51,11.0
David Spaulding,97890,CB,S CAROLINA,5,3,0,50.0,0,0,289,0,0,59.9,61.9,78.2,,68.7,79.6,0,0,0,0,12,0.0,0,0,1,65.6,2,0,0,6,42,43,67,0,0,0,0,0,0,67,0,24,19,0,1,0,4,0,0,21,13,10.5
J'Coryan Anderson,97891,LB,MARSHALL,9,8,0,50.0,1,0,214,0,0,82.6,82.6,0.0,68.8,83.3,80.0,0,1,1,1,20,0.0,0,0,2,26.0,2,0,0,101,0,61,134,6,0,0,6,0,0,128,10,63,27,7,13,0,4,1,0,21,13,10.5
Lama Lavea,97892,DI,AKRON,7,6,0,,0,0,102,0,0,62.7,54.1,52.1,55.2,53.5,79.4,0,2,0,0,,0.0,0,0,1,0.0,0,1,0,7,0,0,284,277,26,206,16,29,0,7,130,154,0,4,5,0,0,3,0,0,0,
Darius McClendon,97910,S,BOWL GREEN,12,8,0,81.8,0,0,122,1,0,67.9,68.2,12.3,75.5,65.9,69.5,2,0,0,0,22,14.3,4,1,1,104.5,9,1,0,47,5,173,286,24,0,0,24,0,23,262,14,99,187,9,16,0,11,3,0,100,52,11.1
Shammond Cooper,97918,LB,AKRON,2,0,0,50.0,0,0,102,0,0,68.7,63.1,77.0,56.8,57.0,51.0,0,0,0,0,12,25.0,2,1,0,68.8,1,0,0,51,0,21,56,3,0,0,3,0,0,53,2,33,2,3,6,0,2,0,0,12,16,12.0
Justin Cody,97930,DI,WAKE,12,3,0,,0,0,339,0,0,60.0,55.5,83.4,56.0,53.7,65.1,1,10,0,0,,11.1,1,0,0,0.0,0,2,0,1,0,0,333,332,53,231,2,46,0,1,200,133,0,5,5,2,0,13,0,0,0,
Devo Bridges,97935,ED,FRESNO ST,11,13,0,66.7,0,0,169,0,0,71.3,77.7,75.6,71.9,76.6,71.2,4,26,0,0,4,12.8,6,0,2,70.1,2,2,0,3,0,35,689,683,2,9,612,60,0,6,371,283,3,25,28,3,3,32,0,8,11,4.0
Christian Clayton,97959,DI,UTSA,12,5,1,,0,1,331,1,0,60.0,69.1,82.8,60.6,72.4,61.6,1,9,0,0,,9.1,2,0,0,0.0,0,1,0,0,0,0,340,339,7,272,7,53,0,1,195,145,0,13,15,2,0,11,0,0,0,
