player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Aaron Karas,163326,T,COLO STATE,12,100.0,0,144,74.8,62.4,77.7,2,19,373,100.0,100.0,97.2,2,21,0,799,0,0,0,799,397,397,0,799,402,0
J.J. Lippe,98426,G,N ILLINOIS,12,100.0,0,254,76.3,72.6,75.2,3,7,370,100.0,100.0,98.4,0,11,1,798,0,654,1,798,388,388,0,124,410,19
Jaylen Garth,123115,T,UTSA,12,100.0,1,331,62.6,65.1,64.0,5,13,456,100.0,100.0,96.9,7,23,5,798,0,0,0,798,486,486,0,797,312,0
Caleb Etienne,144643,T,BYU,12,100.0,0,128,60.2,58.6,57.6,7,13,388,100.0,100.0,96.6,0,23,3,798,0,0,797,798,417,417,0,0,381,0
Cam Jones,101050,T,JVILLE ST,12,100.0,0,196,61.6,48.4,66.3,4,14,291,100.0,100.0,95.9,5,21,3,797,0,0,0,797,320,320,141,656,477,0
Jake Davies,174812,T,WYOMING,12,100.0,0,351,36.9,23.6,44.5,14,21,369,100.0,100.0,93.4,2,42,7,797,0,0,797,797,394,394,0,0,403,0
Malachi Preciado,162892,C,S ALABAMA,12,100.0,3,288,56.0,64.5,57.3,2,12,421,100.0,100.0,98.1,15,15,1,797,797,0,0,797,445,445,0,0,352,0
Elijah Prather,172362,T,TROY,12,100.0,0,318,56.7,60.9,52.6,6,14,388,100.0,100.0,96.4,1,24,4,796,0,3,791,796,409,409,0,0,387,0
Kaden Moore,123357,G,VA TECH,12,100.0,0,337,65.4,77.7,60.6,0,14,386,100.0,100.0,98.2,2,14,0,796,60,0,1,796,406,406,734,0,390,0
Alan Herron,181445,T,MARYLAND,12,100.0,0,215,58.0,49.6,65.0,14,19,483,100.0,100.0,95.5,3,38,5,795,0,0,0,795,514,514,0,795,281,0
Brock Dieu,146503,G,WASH STATE,12,100.0,2,341,73.6,85.2,72.7,0,6,434,100.0,100.0,99.3,6,6,0,795,107,0,0,795,460,460,688,0,335,0
Jordan Davis,146915,T,S ALABAMA,12,100.0,2,288,58.9,74.3,54.5,5,12,420,100.0,100.0,97.3,9,20,3,794,0,0,794,794,444,444,0,0,350,0
Josh Kaltenberger,129819,C,MARYLAND,12,100.0,1,215,61.0,75.7,57.2,3,6,479,100.0,100.0,98.6,7,11,2,794,739,30,0,794,511,511,25,0,283,0
Quantavious Leslie,123456,G,W KENTUCKY,12,100.0,0,346,66.4,80.7,62.3,3,6,440,100.0,100.0,99.0,5,9,0,794,0,791,0,794,460,460,0,3,334,0
T.J. Session,102316,T,CAL,11,100.0,1,130,63.2,66.1,59.0,4,19,465,100.0,100.0,96.0,3,30,7,793,0,0,0,793,498,498,155,637,295,1
Brant Banks,101581,T,RICE,12,100.0,0,275,73.7,77.4,72.9,3,11,505,100.0,100.0,98.2,6,16,2,792,0,0,0,792,526,526,0,791,266,0
Cole Motes,128393,T,UTAH ST,11,99.7,0,329,52.4,58.5,53.1,3,11,433,99.8,99.6,97.7,8,17,3,792,0,0,737,794,456,458,0,53,336,2
Malachi Carney,157867,T,S ALABAMA,12,100.0,3,288,57.5,64.0,63.6,4,16,420,100.0,100.0,97.4,16,21,1,792,0,0,0,792,443,443,0,792,349,0
David Stickle,122419,C,RICE,12,100.0,1,275,54.8,60.0,56.2,5,17,506,100.0,100.0,97.2,8,25,3,790,790,0,0,790,527,527,0,0,263,0
Pete Nygra,145875,C,LOUISVILLE,12,100.0,0,210,72.1,72.4,70.3,0,13,425,100.0,100.0,98.2,2,14,1,790,790,0,0,790,448,448,0,0,342,0
Ryan Lengyel,144516,G,BAYLOR,12,100.0,0,118,68.2,76.3,64.9,0,6,398,100.0,100.0,99.2,1,6,0,789,0,789,0,789,426,426,0,0,363,0
Saveyon Henderson,152603,T,COLO STATE,12,100.0,0,144,68.8,79.0,64.8,2,8,368,100.0,100.0,98.4,5,11,1,789,0,0,789,789,391,391,0,0,398,0
Daniel King,156877,T,TROY,12,100.0,0,318,76.4,79.6,76.5,3,7,387,100.0,100.0,98.4,6,11,1,789,0,0,0,789,408,408,360,429,381,0
Peseti Lapuaho,159070,T,S JOSE ST,12,100.0,0,285,29.3,20.2,48.9,9,17,507,100.0,100.0,96.6,10,30,4,789,0,0,0,789,547,547,0,789,242,0
Teague Andersen,163424,T,UTAH ST,11,100.0,0,329,67.7,81.3,62.0,2,6,452,100.0,100.0,98.7,7,10,2,788,0,0,1,788,474,474,0,785,314,1
Weylin Lapuaho,157628,G,BYU,12,100.0,0,128,66.7,75.3,63.8,1,6,386,100.0,100.0,98.6,2,9,2,787,0,724,0,787,415,415,0,61,372,0
Ben Coleman,100518,G,ARIZONA ST,12,100.0,0,110,69.0,83.9,64.1,2,5,374,100.0,100.0,99.1,1,7,0,787,0,786,0,787,391,391,0,0,396,0
Torricelli Simpkins III,150473,G,S CAROLINA,12,100.0,1,289,67.3,80.9,66.0,0,8,367,100.0,100.0,98.4,6,10,2,787,0,4,0,787,402,402,780,0,385,1
Drew Moss,150351,G,COLO STATE,12,100.0,0,144,88.6,79.7,91.2,1,7,369,100.0,100.0,98.6,8,9,1,787,0,0,0,787,393,393,786,0,394,1
Boaz Stanley,172366,C,TROY,12,100.0,0,318,63.6,54.8,63.8,6,12,384,100.0,100.0,97.4,0,19,1,786,461,5,0,786,405,405,0,318,381,2
Kuao Peihopa,146489,G,HAWAII,12,100.0,1,180,60.7,62.0,60.3,4,17,544,100.0,100.0,97.9,6,22,1,786,0,0,0,786,566,566,769,15,220,1
Brandon Yates,99423,C,W VIRGINIA,12,100.0,0,343,70.9,79.6,68.0,3,7,367,100.0,100.0,98.1,6,12,2,785,784,0,0,785,396,396,0,0,389,0
Alex Padgett,145657,C,BOWL GREEN,12,100.0,0,122,63.0,71.9,59.2,2,4,407,100.0,100.0,98.8,2,8,2,784,783,0,1,784,430,430,0,0,354,0
Esa Pole,174220,T,WASH STATE,12,100.0,1,341,68.2,84.1,56.5,3,6,423,100.0,100.0,98.9,3,9,0,783,0,0,779,783,450,450,0,0,333,2
Isaiah Wright,164040,T,UTEP,12,100.0,0,330,65.2,61.9,66.2,4,15,410,100.0,100.0,97.0,7,22,3,783,0,0,711,783,431,431,0,72,352,0
Febechi Nwaiwu,145324,G,OKLAHOMA,12,100.0,0,261,59.3,69.1,54.7,0,11,421,100.0,100.0,97.7,3,15,4,783,0,0,0,783,448,448,783,0,335,0
Joe Huber,123565,G,WISCONSIN,12,100.0,0,349,68.7,76.2,66.4,0,6,384,100.0,100.0,99.0,4,7,1,782,16,0,1,782,409,409,765,0,373,0
Brian Stevens,108439,C,VIRGINIA,11,100.0,0,335,70.5,79.3,69.1,2,7,426,100.0,100.0,98.5,8,11,2,782,782,0,0,782,454,454,0,0,328,0
Marcellus Marshall,130496,G,UCF,12,100.0,0,323,59.6,76.4,54.2,2,7,346,100.0,100.0,97.8,2,12,3,782,65,0,2,782,357,357,706,9,425,0
Drew Azzopardi,158777,T,WASHINGTON,12,100.0,0,340,47.4,41.1,52.6,4,18,447,100.0,100.0,96.4,4,27,5,781,0,0,10,781,462,462,0,768,319,2
Jake Renfro,123577,C,WISCONSIN,12,100.0,0,349,69.4,70.5,68.9,1,8,375,100.0,100.0,98.5,5,10,1,781,781,0,0,781,399,399,0,0,382,0
Jordan White,123439,G,LIBERTY,11,100.0,0,206,83.6,73.8,87.6,0,5,317,100.0,100.0,99.2,7,5,0,781,22,759,0,781,340,340,0,0,441,0
Preston Wilson,99429,G,OKLA STATE,12,100.0,0,262,68.8,87.0,61.9,1,3,443,100.0,100.0,99.5,1,4,0,781,0,0,0,781,474,474,781,0,307,0
Jack Hasz,145666,C,UNLV,12,100.0,1,325,63.3,76.0,59.9,0,6,338,100.0,100.0,98.8,5,7,1,781,781,0,0,781,357,357,0,0,424,0
Thomas Shrader,122417,T,APP STATE,11,100.0,0,108,61.4,55.9,65.7,5,27,411,100.0,100.0,96.1,7,32,0,781,0,0,0,781,444,444,0,777,337,3
Ethan Hagler,139543,C,SM HOUSTON,12,100.0,0,281,63.9,66.9,63.1,1,6,353,100.0,100.0,99.0,6,7,0,779,779,0,0,779,371,371,0,0,408,0
Clay Webb,99076,G,JVILLE ST,12,100.0,1,196,80.1,73.6,80.6,2,3,295,100.0,100.0,98.8,4,6,1,779,0,779,0,779,325,325,0,0,454,0
Trevyon Green,156349,T,N CAROLINA,12,100.0,2,245,63.7,49.2,73.7,4,26,395,100.0,100.0,93.9,6,39,9,779,0,0,0,779,425,425,0,776,354,2
Jacarrius Peak,157418,T,NC STATE,12,99.9,2,248,78.7,79.6,75.9,2,11,428,99.8,99.8,98.0,7,15,2,779,0,1,40,780,459,460,0,723,320,12
DeVonte Gordon,98391,T,WAKE,11,100.0,3,339,76.9,79.4,79.9,3,5,436,100.0,100.0,98.4,14,11,3,779,0,0,776,779,469,469,0,0,310,2
Brendan Black,174658,G,IOWA STATE,12,100.0,0,193,53.6,32.0,56.8,0,22,398,100.0,100.0,96.7,0,24,2,779,0,0,0,779,428,428,779,0,351,0
Braylen Nelson,146050,T,FRESNO ST,12,100.0,1,169,69.0,65.3,71.7,5,20,442,100.0,100.0,96.7,4,27,2,778,0,0,0,778,472,472,0,775,306,3
Max Iheanachor,171881,T,ARIZONA ST,12,100.0,1,110,69.1,73.1,65.9,3,12,372,100.0,100.0,97.4,5,17,2,778,0,0,0,778,389,389,0,778,389,0
Elijah Paige,174221,T,USC,12,100.0,0,326,67.6,66.7,67.3,9,16,467,100.0,100.0,96.9,3,27,2,778,0,0,777,778,485,485,0,1,293,0
Tiger Shanks,128371,T,UNLV,12,99.6,2,325,76.7,81.6,70.3,1,9,335,99.1,99.2,98.2,4,11,1,777,0,0,0,780,354,357,0,734,423,46
Noah Josey,126259,G,VIRGINIA,12,100.0,0,335,67.3,80.9,61.3,0,12,427,100.0,100.0,98.1,1,14,2,777,72,703,0,777,452,452,0,0,325,2
Brayden Rohme,100535,T,UMASS,12,100.0,0,216,61.9,76.0,53.8,4,12,368,100.0,100.0,97.3,3,18,2,777,0,0,776,777,396,396,0,0,381,0
Jeremy Jones,98414,T,MARSHALL,12,100.0,0,214,67.2,71.5,61.3,0,10,358,100.0,100.0,98.6,2,10,0,777,0,0,1,777,378,378,0,774,399,0
JonDarius Morgan,146917,T,UAB,12,99.9,0,321,54.6,57.8,53.7,10,14,469,99.8,99.8,96.2,4,30,6,775,0,0,422,776,494,495,344,0,281,4
Vincent Murphy,99046,C,TULANE,12,100.0,0,319,76.9,82.5,76.5,1,2,311,100.0,100.0,99.2,5,4,1,774,774,0,0,774,330,330,0,0,444,0
Jaren Kump,131859,C,UTAH,12,100.0,0,328,67.1,71.1,65.8,1,8,406,100.0,100.0,98.2,6,12,3,773,772,0,0,773,425,425,0,0,348,0
Alex Wollschlaeger,130396,T,BOWL GREEN,12,100.0,1,122,74.7,73.0,72.7,1,15,406,100.0,100.0,97.8,3,17,1,773,0,0,0,773,429,429,0,773,344,0
Luke Petitbon,123396,C,WAKE,11,100.0,0,339,72.0,89.4,68.3,1,3,434,100.0,100.0,99.1,6,6,2,773,773,0,0,773,467,467,0,0,306,0
Keagen Trost,102324,T,WAKE,12,100.0,0,339,71.9,71.4,69.9,2,15,434,100.0,100.0,97.6,4,19,2,772,0,0,105,772,469,469,0,662,303,5
Riley Mahlman,145172,T,WISCONSIN,12,100.0,0,349,74.5,73.1,73.2,3,14,380,100.0,100.0,97.2,3,19,2,772,0,0,0,772,405,405,0,772,367,0
Caleb Lomu,176655,T,UTAH,12,100.0,0,328,75.5,76.0,70.1,6,9,406,100.0,100.0,97.7,1,17,2,772,0,0,770,772,425,425,0,1,347,1
Ozzy Trapilo,123552,T,BOSTON COL,12,100.0,0,121,76.8,80.5,69.9,1,12,347,100.0,100.0,97.6,0,15,2,772,0,0,0,772,362,362,0,756,410,15
Jacob Bayer,150349,C,ARK STATE,11,100.0,0,113,80.7,80.3,80.3,0,9,430,100.0,100.0,98.7,3,10,1,772,772,0,0,772,458,458,0,0,314,0
Vega Ioane,164174,G,PENN STATE,13,99.7,0,266,73.4,76.8,71.3,1,11,377,99.5,99.5,98.4,1,12,0,772,17,580,2,774,390,392,135,2,382,10
R.J. Perry,124292,T,USF,11,100.0,1,327,65.5,68.7,60.7,6,13,419,100.0,100.0,97.3,6,21,2,772,0,1,765,772,450,450,0,3,322,3
Drew Kendall,143829,C,BOSTON COL,12,100.0,1,121,78.8,81.4,76.0,1,3,347,100.0,100.0,99.1,2,5,1,771,771,0,0,771,362,362,0,0,409,0
Aamil Wagner,156973,T,NOTRE DAME,13,100.0,0,258,79.5,75.6,76.1,2,16,393,100.0,100.0,97.5,2,19,1,771,0,0,0,771,417,417,0,769,354,0
Caleb Krings,138412,G,DUKE,12,100.0,0,154,68.3,73.4,64.8,0,8,412,100.0,100.0,99.0,2,8,0,770,0,705,0,770,438,438,65,0,332,0
Ben Dooley,101247,G,BOISE ST,12,100.0,0,120,74.9,69.7,74.4,2,9,358,100.0,100.0,98.2,0,12,1,770,0,770,0,770,378,378,0,0,392,0
Andrej Karic,123120,G,TENNESSEE,13,100.0,0,307,69.1,68.7,69.8,0,7,379,100.0,100.0,98.5,3,9,2,770,0,770,0,770,406,406,0,0,364,0
Josh Carlin,72075,G,UCLA,12,100.0,0,324,59.9,53.2,62.1,2,22,477,100.0,100.0,96.4,4,29,5,769,235,0,0,769,500,500,534,0,269,0
Tanner Morris,102305,C,JAMES MAD,12,100.0,0,197,64.5,67.7,63.4,2,8,392,100.0,100.0,98.5,3,11,1,769,769,0,0,769,404,404,0,0,365,0
Spencer Fano,174217,T,UTAH,12,99.9,1,328,92.6,79.5,93.6,2,11,406,100.0,99.8,98.2,4,14,1,769,0,0,1,770,424,425,0,769,345,0
Spencer Holstege,101600,G,UCLA,12,100.0,0,324,57.9,57.5,55.6,3,25,477,100.0,100.0,96.6,2,30,2,769,0,769,0,769,500,500,0,0,269,0
Timothy McKay,98249,G,NC STATE,12,100.0,2,248,70.5,73.1,69.8,0,16,426,100.0,100.0,97.7,4,18,2,769,0,0,2,769,456,456,726,40,313,0
Nate Pabst,145639,G,BOWL GREEN,12,100.0,0,122,60.7,67.6,57.8,3,9,402,100.0,100.0,97.3,4,17,5,769,0,651,118,769,425,425,0,0,344,0
Addison Nichols,157622,C,ARKANSAS,12,100.0,0,111,70.0,77.1,66.6,0,11,425,100.0,100.0,98.2,3,13,2,769,769,0,0,769,442,442,0,0,327,0
Michael McAninch,157906,G,AIR FORCE,12,100.0,2,101,74.0,41.4,75.2,3,8,155,100.0,100.0,95.2,3,13,2,768,0,297,0,768,164,164,470,0,604,0
Aaron Fenimore,174929,C,LIBERTY,11,100.0,0,206,74.4,64.7,74.0,0,10,313,100.0,100.0,98.4,1,10,0,768,768,0,0,768,334,334,0,0,434,0
AJ Gillie,98043,G,LA LAFAYET,12,100.0,0,207,80.3,80.6,80.2,3,4,387,100.0,100.0,99.1,1,7,0,768,0,767,0,768,413,413,0,0,355,0
Alani Noa,176640,G,USC,12,100.0,0,326,54.6,50.3,55.5,0,14,465,100.0,100.0,98.3,3,15,1,768,0,0,0,768,479,479,768,0,289,0
Eli Cox,99099,C,KENTUCKY,12,100.0,0,202,63.0,73.3,59.9,2,12,356,100.0,100.0,98.0,4,14,0,768,768,0,0,768,388,388,0,0,380,0
Melvin Priestly,167108,T,ILLINOIS,12,100.0,1,187,58.7,64.3,60.1,6,9,388,100.0,100.0,97.6,8,17,2,767,0,0,0,767,420,420,0,766,347,1
Nick Dawkins,129773,C,PENN STATE,13,100.0,0,266,61.3,57.6,62.6,2,18,381,100.0,100.0,97.1,6,21,1,767,766,0,0,767,394,394,0,0,373,1
Ethan Newman,173798,G,KENNESAW,12,100.0,0,200,61.4,64.0,60.3,0,6,334,100.0,100.0,99.1,2,6,0,766,0,0,0,766,346,346,766,0,420,0
J.C. Davis,157231,T,ILLINOIS,12,100.0,0,187,65.8,71.5,65.1,1,14,387,100.0,100.0,97.8,9,16,1,765,0,0,764,765,419,419,0,0,346,1
Micah Pettus,146812,T,OLE MISS,11,100.0,1,226,71.5,67.2,72.7,2,15,398,100.0,100.0,97.6,7,18,1,765,0,0,0,765,425,425,0,763,340,2
Jalen Farmer,157745,G,KENTUCKY,12,100.0,2,202,62.3,68.2,61.1,3,9,355,100.0,100.0,97.7,6,14,2,765,0,0,0,765,387,387,763,0,378,0
Anthonie Knapp,184097,T,NOTRE DAME,13,100.0,0,258,64.2,49.2,70.1,3,21,390,100.0,100.0,95.9,5,28,4,765,0,0,765,765,414,414,0,0,351,0
Anthony Carter Jr.,122856,G,NC STATE,12,99.7,2,248,69.1,70.8,69.0,2,10,424,99.8,99.6,98.6,5,12,0,765,0,762,0,767,454,456,0,0,311,1
Josh Kreutz,144805,C,ILLINOIS,12,100.0,0,187,62.1,64.9,63.0,2,8,387,100.0,100.0,98.2,5,12,2,765,765,0,0,765,419,419,0,0,346,0
Caleb Tiernan,145042,T,NWESTERN,12,100.0,0,256,82.3,88.9,74.8,3,7,446,100.0,100.0,98.2,3,13,3,764,0,0,764,764,467,467,0,0,297,0
Ben Wrather,129740,T,NWESTERN,12,100.0,0,256,53.9,61.5,48.7,4,20,446,100.0,100.0,96.0,3,30,6,764,0,0,0,764,467,467,0,764,297,0
Bryce Foster,146994,C,KANSAS,12,100.0,0,198,75.5,72.4,73.6,2,5,336,100.0,100.3,99.0,0,7,0,764,763,0,0,764,352,351,1,0,412,0
Jake Maikkula,157269,C,STANFORD,12,100.0,0,300,58.7,71.3,51.8,2,14,420,100.0,100.0,97.4,2,19,3,764,455,309,0,764,450,450,0,0,314,0
Kenton Jerido,157859,G,S ALABAMA,12,100.0,0,288,51.7,78.6,43.4,2,8,410,100.0,100.0,98.8,4,10,0,763,0,532,0,763,434,434,231,0,329,0
Sam Hecht,144601,C,KANSAS ST,12,100.0,0,199,68.0,76.6,66.2,0,9,382,100.0,100.0,98.8,5,9,0,763,763,0,0,763,395,395,0,0,368,0
Travis Burke,147952,T,FIU,12,100.0,2,166,69.4,52.7,78.5,3,13,384,100.0,100.0,96.9,8,20,4,763,0,18,741,763,415,415,0,4,348,0
Landon Burton,102820,C,LA LAFAYET,12,100.0,0,207,62.6,78.6,60.2,1,5,387,100.0,100.0,99.2,8,6,0,763,763,0,0,763,413,413,0,0,350,0
Zeke Correll,53431,C,NC STATE,12,100.0,0,248,74.5,79.2,72.9,2,5,423,100.0,100.0,99.2,3,7,0,762,761,0,0,762,454,454,0,0,308,1
Derrick Graham,123703,T,TULANE,12,100.0,0,319,74.1,73.7,74.0,3,10,312,100.0,100.0,97.6,5,14,1,762,0,0,762,762,330,330,0,0,432,0
Coltin Deery,162790,G,TCU,12,100.0,0,305,70.3,67.7,70.8,2,7,438,100.0,100.0,98.7,3,10,1,760,14,744,0,760,458,458,0,2,302,0
Wendell Moe Jr.,158736,G,ARIZONA,12,100.0,0,109,68.9,88.3,62.5,1,10,467,100.0,100.0,98.8,5,11,0,760,0,638,0,760,491,491,122,0,269,0
Drew Shelton,164186,T,PENN STATE,13,100.0,0,266,55.9,66.3,50.3,2,11,375,100.0,100.0,97.7,2,15,2,759,0,1,721,759,388,388,2,11,371,20
Bruno Fina,131791,T,DUKE,11,99.9,0,154,48.2,40.7,53.2,3,21,416,99.8,99.8,96.2,4,28,4,759,0,0,746,760,441,442,0,0,318,14
Brayden Bryant,162162,C,S DIEGO ST,12,100.0,0,284,69.0,64.7,70.6,1,10,405,100.0,100.0,97.7,7,15,4,759,759,0,0,759,438,438,0,0,321,0
Christophe Atkinson,98064,G,OHIO,12,100.0,0,259,72.0,82.6,70.6,1,5,345,100.0,100.0,98.8,4,7,1,758,5,0,0,758,365,365,753,0,393,0
Taran Tyo,163098,T,BALL ST,11,100.0,0,117,79.6,82.0,74.7,1,10,438,100.0,100.0,97.6,2,16,5,758,0,0,0,758,460,460,64,692,298,2
Mateo Guevara,156598,G,MIDDLE TN,12,100.0,1,224,50.6,48.9,54.1,0,12,475,100.0,100.0,98.5,9,13,1,757,123,368,0,757,499,499,266,0,258,0
Canaan Yarro,72292,C,NEW MEX ST,11,100.0,0,242,75.2,82.8,72.7,1,1,332,100.0,100.0,99.7,5,2,0,757,757,0,0,757,355,355,0,0,402,0
Michael Gonzalez,144155,G,LOUISVILLE,12,100.0,0,210,65.6,70.8,62.8,4,13,407,100.0,100.0,97.9,1,17,0,757,0,757,0,757,430,430,0,0,327,0
Lamar Robinson,164737,G,GA STATE,12,100.0,0,175,61.9,67.9,57.9,4,13,456,100.0,100.0,97.9,1,18,1,757,0,757,0,757,482,482,0,0,275,0
Michael Ford Jr.,130408,G,KANSAS,12,99.9,1,198,76.8,80.1,76.3,0,6,332,99.7,100.0,98.5,3,8,2,756,1,753,0,757,348,348,0,0,408,0
Aloali'i Maui,175947,G,UTAH ST,12,100.0,1,329,56.3,44.3,62.5,5,11,430,100.0,100.0,97.2,10,20,4,756,90,0,0,756,451,451,666,0,305,0
Caden Barnett,150690,T,WYOMING,12,100.0,1,351,80.0,70.4,82.0,5,8,342,100.0,100.0,96.1,7,20,7,756,0,0,0,756,363,363,0,756,393,0
Jalen St. John,123963,T,UNLV,12,100.0,1,325,65.9,68.5,63.0,1,13,328,100.0,100.0,97.3,5,16,2,756,0,1,753,756,347,347,0,0,409,2
Nate Kalepo,100522,G,OLE MISS,11,100.0,0,226,60.2,68.0,58.1,6,6,397,100.0,100.0,97.7,3,15,3,756,0,752,0,756,420,420,1,0,336,0
Rashad Green,123217,T,TULANE,12,100.0,0,319,77.0,72.5,75.8,3,8,311,100.0,100.0,97.6,4,13,2,755,0,0,0,755,329,329,0,755,426,0
Josh Gesky,144808,G,ILLINOIS,12,100.0,0,187,58.9,63.7,55.7,2,15,384,100.0,100.0,97.3,3,19,2,754,0,754,0,754,416,416,0,0,338,0
Omar Aigbedion,164383,G,BAYLOR,12,100.0,1,118,74.3,78.1,74.7,0,6,379,100.0,100.0,98.9,5,7,1,753,0,0,0,753,405,405,753,0,348,0
Lance Heard,172477,T,TENNESSEE,11,100.0,0,307,44.9,61.8,41.5,3,16,366,100.0,100.0,96.9,7,21,2,753,0,0,753,753,396,396,0,0,357,0
Jack Nelson,129927,T,WISCONSIN,12,100.0,2,349,79.9,82.2,75.2,1,7,369,100.0,100.0,98.6,7,9,1,752,0,0,751,752,393,393,0,0,359,1
Lyndon Cooper,143987,C,PITTSBURGH,11,100.0,0,268,68.4,76.7,63.8,3,7,479,100.0,100.0,98.5,3,12,2,752,749,3,0,752,515,515,0,0,237,0
Dillon Wade,123265,T,AUBURN,12,100.0,0,115,67.1,62.4,70.7,2,15,425,100.0,100.0,97.3,4,20,3,751,0,254,379,751,442,442,2,116,309,0
Greg Johnson,173406,C,MINNESOTA,12,100.0,0,225,62.0,68.2,61.8,3,13,423,100.0,100.0,97.9,5,17,1,750,750,0,0,750,444,444,0,0,306,0
Dominic Serapiglia III,141881,C,C MICHIGAN,12,100.0,1,134,69.9,83.9,65.7,1,1,346,100.0,100.0,98.8,5,5,3,750,750,0,0,750,371,371,0,0,379,0
Quinn Carroll,98517,T,MINNESOTA,12,100.0,0,225,64.9,57.4,70.6,3,16,423,100.0,100.0,97.3,4,21,2,750,0,0,57,750,444,444,264,408,306,21
Cason Henry,158126,T,S CAROLINA,12,100.0,0,289,53.8,62.5,50.0,4,21,346,100.0,100.0,94.7,5,31,6,749,0,0,0,749,379,379,0,748,370,0
Cam'Ron Johnson,101018,G,MISSOURI,11,100.0,1,229,80.1,70.3,85.5,2,6,355,100.0,100.0,98.3,6,10,2,749,0,1,1,749,370,370,746,1,379,0
Anton Ambuehl,146200,G,UNLV,12,100.0,0,325,63.2,78.4,59.6,2,8,321,100.0,100.0,97.8,4,12,2,748,0,746,1,748,339,339,1,0,409,0
Connor Lew,172456,C,AUBURN,12,100.0,0,115,75.7,79.9,73.4,0,8,425,100.0,100.0,98.8,3,9,1,748,748,0,0,748,442,442,0,0,306,0
Logan Parr,123125,G,SMU,12,100.0,1,287,64.4,82.9,58.4,2,6,359,100.0,100.0,98.9,6,8,0,747,0,694,0,747,392,392,52,0,355,1
Sterling Porcher,156590,G,TEXAS TECH,10,100.0,0,315,47.7,57.3,44.1,4,13,432,100.0,100.0,96.9,5,22,5,747,0,613,128,747,451,451,1,2,296,1
Josh Fryar,129746,T,OHIO STATE,13,100.0,0,260,67.3,64.2,66.1,1,11,376,100.0,100.0,98.1,1,13,1,747,0,0,0,747,393,393,0,745,354,2
Marques Cox,77518,T,KENTUCKY,12,100.0,1,202,54.1,57.7,53.0,4,14,343,100.0,100.0,95.9,8,23,5,746,0,0,734,746,375,375,0,0,371,10
Joe Fusile,143914,G,GA TECH,12,100.0,0,176,60.5,66.3,57.6,4,8,352,100.0,100.0,98.0,1,13,1,745,0,741,0,745,370,370,0,0,375,3
Xavier Truss,99082,T,GEORGIA,12,100.0,3,173,63.5,73.8,59.2,1,11,439,100.0,100.0,97.7,8,16,4,745,0,2,0,745,470,470,87,656,275,0
Jacob Gardner,128229,C,COLO STATE,12,100.0,0,144,87.9,87.2,86.6,0,3,359,100.0,100.0,99.6,4,3,0,745,745,0,0,745,381,381,0,0,364,0
Dylan Fairchild,146716,G,GEORGIA,12,100.0,0,173,75.7,87.5,72.9,1,7,432,100.0,100.0,99.1,3,8,0,744,0,739,0,744,460,460,5,0,284,0
Ar'maj Reed-Adams,122543,G,TEXAS A&M,12,100.0,2,312,79.7,75.9,85.9,1,8,342,100.0,100.0,98.4,11,10,1,744,0,0,0,744,359,359,741,3,385,0
Davis Heinzen,145705,G,C MICHIGAN,12,100.0,0,134,56.0,45.3,59.3,7,16,341,100.0,100.0,95.5,5,27,4,744,0,415,327,744,366,366,0,2,378,0
Jalen Slappy,156800,G,MARSHALL,12,100.0,2,214,69.8,77.0,68.0,0,8,347,100.0,100.0,98.8,4,8,0,743,0,0,0,743,366,366,740,0,377,1
Cayden Green,173697,G,MISSOURI,12,100.0,0,229,75.0,75.7,75.3,1,8,359,100.0,100.0,98.5,4,10,1,743,0,741,0,743,377,377,1,0,366,1
Tedi Kushi,108533,T,W MICHIGAN,12,100.0,0,347,73.8,73.4,70.3,1,9,325,100.0,100.0,97.2,2,14,4,743,0,0,741,743,338,338,1,0,405,0
Jack Sherwin,98226,T,W MICHIGAN,12,99.9,2,347,87.0,80.9,84.0,4,9,324,99.7,99.7,98.0,2,13,0,742,0,0,0,743,337,338,0,730,405,11
Braelin Moore,157655,C,VA TECH,12,100.0,0,337,67.5,76.9,65.5,2,3,356,100.0,100.0,98.5,6,8,3,741,741,0,0,741,375,375,0,0,366,0
Jordan Church,169904,G,FAU,12,100.0,0,165,71.6,73.7,72.2,4,9,381,100.0,100.0,97.8,4,15,2,739,0,736,3,739,404,404,0,0,335,0
Luke Newman,143066,G,MICH STATE,12,100.0,0,223,71.9,76.9,69.9,0,9,398,100.0,100.0,98.9,2,9,0,739,0,739,0,739,417,417,0,0,322,0
Anthony Belton,143985,T,NC STATE,12,99.7,3,248,73.6,87.3,69.4,1,8,410,99.5,99.5,98.2,8,12,3,739,0,0,731,741,438,440,0,4,301,1
Parker Titsworth,97656,C,OHIO,12,100.0,2,259,57.1,54.7,57.1,4,6,338,100.0,100.0,98.2,4,11,1,738,738,0,0,738,358,358,0,0,380,0
